Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Blazias,2015-11-21 16:47:50,00:21:39,,Slugterra: Season 1: Endangered Species (Episode 11),,WiiU,00:21:41,00:21:41,US (United States)
Blazias,2015-11-21 16:26:12,00:21:35,,Slugterra: Season 1: Mario Bravado (Episode 10),,WiiU,00:21:37,00:21:37,US (United States)
Blazias,2015-11-21 16:04:16,00:21:52,,Slugterra: Season 1: Shadows and Light (Episode 9),,WiiU,00:21:52,00:21:52,US (United States)
Blazias,2015-11-19 21:36:14,00:01:26,,Slugterra: Season 1: Shadows and Light (Episode 9),,WiiU,00:01:28,Not latest view,US (United States)
Blazias,2015-11-19 20:58:54,00:21:49,,Slugterra: Season 1: Deadweed (Episode 8),,WiiU,00:21:49,00:21:49,US (United States)
Blazias,2015-11-15 20:13:14,00:24:00,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book II : Ush (Episode 2),,WiiU,00:25:00,Not latest view,US (United States)
Blazias,2015-11-15 19:26:07,00:45:31,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book I : The Throne of Ice (Episode 1),,WiiU,00:45:12,Not latest view,US (United States)
Blazias,2015-11-15 19:03:08,00:21:12,,Sonic Underground: Season 1: Beginnings (Episode 1),,WiiU,00:21:12,00:21:12,US (United States)
Blazias,2015-11-15 18:21:04,00:22:13,,Wakfu: Season 2: The Zinit (Episode 20),,WiiU,00:22:13,Not latest view,US (United States)
Blazias,2015-11-15 17:57:23,00:18:24,,Wakfu: Season 2: A Fistful of Kamas (Episode 19),,WiiU,00:22:20,Not latest view,US (United States)
Blazias,2015-11-15 17:53:48,00:03:22,,Wakfu: Season 2: A Fistful of Kamas (Episode 19),,WiiU,00:03:57,Not latest view,US (United States)
Blazias,2015-11-15 17:31:52,00:21:40,,Slugterra: Season 1: Mecha Mutiny (Episode 7),,WiiU,00:21:42,00:21:42,US (United States)
Blazias,2015-11-15 17:10:02,00:21:44,,Slugterra: Season 1: The Slug Run (Episode 6),,WiiU,00:21:44,Not latest view,US (United States)
Blazias,2015-11-15 16:48:19,00:21:37,,Slugterra: Season 1: Club Slug (Episode 5),,WiiU,00:21:39,Not latest view,US (United States)
Blazias,2015-11-15 16:26:12,00:08:06,,Slugterra: Season 1: The Slugout (Episode 4),,WiiU,00:08:06,Not latest view,US (United States)
Blazias,2015-11-15 16:16:02,00:09:51,,Slugterra: Season 1: The Trade (Episode 3),,WiiU,00:09:50,Not latest view,US (United States)
Blazias,2015-11-15 02:13:32,00:20:59,,"Slugterra: Season 1: The World Beneath Our Feet, Pt. 2 (Episode 2)",,WiiU,00:21:46,Not latest view,US (United States)
Blazias,2015-11-15 01:51:36,00:21:52,,"Slugterra: Season 1: The World Beneath Our Feet, Pt. 1 (Episode 1)",,WiiU,00:21:52,Not latest view,US (United States)
Blazias,2015-11-15 01:49:36,00:01:09,,Digimon: Digital Monsters: Season 2: Cody Takes a Stand (Episode 35),,WiiU,00:01:09,00:01:09,US (United States)
Blazias,2015-11-14 19:22:05,00:22:18,,Sword Art Online: Season 1: The End of the World (Episode 14),,WiiU,00:23:41,Not latest view,US (United States)
Blazias,2015-11-14 18:59:25,00:01:29,,Sword Art Online: Season 1: Edge of Hell's Abyss (Episode 13),,WiiU,00:01:29,Not latest view,US (United States)
Blazias,2015-11-14 18:57:13,00:01:55,,Wakfu: Season 2: Cleome (Episode 18),,WiiU,00:22:19,Not latest view,US (United States)
Blazias,2015-11-14 18:37:42,00:19:24,,Wakfu: Season 2: Cleome (Episode 18),,WiiU,00:20:24,Not latest view,US (United States)
Blazias,2015-11-14 18:15:04,00:22:32,,Wakfu: Season 2: The Council of Twelve (Episode 17),,WiiU,00:22:32,Not latest view,US (United States)
Blazias,2015-11-14 17:53:10,00:21:32,,Wakfu: Season 2: The Cursed Fountain (Episode 16),,WiiU,00:22:31,Not latest view,US (United States)
Blazias,2015-11-14 17:31:05,00:04:30,,Wakfu: Season 2: Wabbit Island (Episode 15),,WiiU,00:05:26,Not latest view,US (United States)
Blazias,2015-11-14 17:01:58,00:23:31,,Wakfu: Season 2: The Voice Thief (Episode 14),,WiiU,00:22:31,Not latest view,US (United States)
Blazias,2015-11-14 16:58:32,00:03:16,,Wakfu: Season 2: The Night of the Thirsters (Episode 13),,WiiU,00:04:16,Not latest view,US (United States)
Blazias,2015-11-14 16:37:06,00:21:12,,Wakfu: Season 2: The Emporg (Episode 12),,WiiU,00:22:12,Not latest view,US (United States)
Blazias,2015-11-14 16:15:32,00:21:24,,Wakfu: Season 2: The Masked Gobbowler (Episode 11),,WiiU,00:22:25,Not latest view,US (United States)
Blazias,2015-11-14 15:55:05,00:20:15,,Wakfu: Season 2: Kriss Krass (Episode 10),,WiiU,00:22:29,Not latest view,US (United States)
Blazias,2015-11-14 15:32:56,00:21:17,,Wakfu: Season 2: The World of Rushu (Episode 9),,WiiU,00:22:12,Not latest view,US (United States)
Blazias,2015-11-14 15:11:29,00:20:58,,Wakfu: Season 2: Justice Knight (Episode 8),,WiiU,00:21:54,Not latest view,US (United States)
Blazias,2015-11-14 14:50:14,00:21:11,,Wakfu: Season 2: Ambush (Episode 7),,WiiU,00:22:10,Not latest view,US (United States)
Blazias,2015-11-14 13:57:19,00:21:36,,Wakfu: Season 2: Qilby (Episode 6),,WiiU,00:22:20,Not latest view,US (United States)
Blazias,2015-11-14 13:57:02,00:00:06,,Wakfu: Season 2: The Dragon Pig (Episode 5),,WiiU,00:05:16,Not latest view,US (United States)
Blazias,2015-11-13 22:49:14,00:22:07,,Sword Art Online: Season 1: Yui's Heart (Episode 12),,Sony PS3,00:22:07,Not latest view,US (United States)
Blazias,2015-11-13 22:26:50,00:04:11,,Wakfu: Season 2: The Dragon Pig (Episode 5),,Sony PS3,00:05:11,Not latest view,US (United States)
Blazias,2015-11-13 22:08:26,00:16:07,,Wakfu: Season 2: The Return of Percedal (Episode 4),,Sony PS3,00:21:59,Not latest view,US (United States)
Blazias,2015-11-13 22:08:00,00:00:04,,Wakfu: Season 2: Rubilaxia (Episode 2),,Sony PS3,00:01:04,Not latest view,US (United States)
Blazias,2015-11-13 21:44:02,00:21:05,,Wakfu: Season 2: Monsters and Chimeras (Episode 1),,Sony PS3,00:22:05,Not latest view,US (United States)
Blazias,2015-11-13 21:20:17,00:21:29,,Wakfu: Season 1: Mount Zinit (Episode 26),,Sony PS3,00:22:35,Not latest view,US (United States)
Blazias,2015-11-13 20:58:46,00:21:17,,Wakfu: Season 1: I Am  A Legend (Episode 25),,Sony PS3,00:22:25,Not latest view,US (United States)
Blazias,2015-11-13 20:34:06,00:19:36,,Wakfu: Season 1: Reunion (Episode 24),,Sony PS3,00:22:28,Not latest view,US (United States)
Blazias,2015-11-13 20:20:26,00:13:29,,Wakfu: Season 1: The Quest for the Dofus (Episode 23),,Sony PS3,00:21:59,Not latest view,US (United States)
Blazias,2015-11-12 21:59:39,00:07:22,,Wakfu: Season 1: The Quest for the Dofus (Episode 23),,Sony PS3,00:08:30,Not latest view,US (United States)
Blazias,2015-11-12 21:34:54,00:21:15,,Wakfu: Season 1: Rubilax (Episode 22),,Sony PS3,00:22:21,Not latest view,US (United States)
Blazias,2015-11-12 21:13:43,00:21:07,,Wakfu: Season 1: Igol (Episode 21),,Sony PS3,00:22:13,Not latest view,US (United States)
Blazias,2015-11-12 20:47:00,00:20:43,,Wakfu: Season 1: The Tree of Life (Episode 20),,Sony PS3,00:21:51,Not latest view,US (United States)
Blazias,2015-11-12 20:43:50,00:03:05,,Wakfu: Season 1: The Sadida Kingdom (Episode 19),,Sony PS3,00:22:15,Not latest view,US (United States)
Blazias,2015-11-12 01:16:40,00:18:03,,Wakfu: Season 1: The Sadida Kingdom (Episode 19),,Sony PS3,00:19:11,Not latest view,US (United States)
Blazias,2015-11-12 00:53:10,00:21:15,,Wakfu: Season 1: The Brotherhood of the Tofu (Episode 18),,Sony PS3,00:22:23,Not latest view,US (United States)
Blazias,2015-11-12 00:31:37,00:21:30,,Wakfu: Season 1: Grougaloragran the Eternal (Episode 17),,Sony PS3,00:22:38,Not latest view,US (United States)
Blazias,2015-11-12 00:10:40,00:20:50,,Wakfu: Season 1: The Eliacube (Episode 16),,Sony PS3,00:21:56,Not latest view,US (United States)
Blazias,2015-11-11 23:35:41,00:20:51,,Wakfu: Season 1: Adamai (Episode 15),,Sony PS3,00:21:57,Not latest view,US (United States)
Blazias,2015-11-11 23:14:06,00:21:24,,Wakfu: Season 1: Moon Island (Episode 14),,Sony PS3,00:22:31,Not latest view,US (United States)
Blazias,2015-11-11 22:49:33,00:21:28,,Wakfu: Season 1: Calm Blue Sea (Episode 13),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2015-11-11 22:25:09,00:21:29,,Wakfu: Season 1: The Gobbowl Inferno - Part 3 (Episode 12),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2015-11-11 22:24:19,00:00:43,,Wakfu: Season 1: The Gobbowl Inferno - Part 2 (Episode 11),,Sony PS3,00:22:24,Not latest view,US (United States)
Blazias,2015-11-11 01:40:12,00:20:36,,Wakfu: Season 1: The Gobbowl Inferno - Part 2 (Episode 11),,Sony PS3,00:21:42,Not latest view,US (United States)
Blazias,2015-11-11 01:17:32,00:20:45,,Wakfu: Season 1: The Gobbowl Inferno - Part 1 (Episode 10),,Sony PS3,00:21:51,Not latest view,US (United States)
Blazias,2015-11-11 00:56:14,00:21:00,,Wakfu: Season 1: Ruel's Bag (Episode 9),,Sony PS3,00:22:06,Not latest view,US (United States)
Blazias,2015-11-11 00:34:22,00:20:59,,Wakfu: Season 1: Xav the Baker (Episode 8),,Sony PS3,00:22:05,Not latest view,US (United States)
Blazias,2015-11-11 00:20:16,00:13:59,,Wakfu: Season 1: Poisonous Beauty (Episode 7),,Sony PS3,00:22:15,Not latest view,US (United States)
Blazias,2015-11-10 23:47:30,00:20:59,,Sword Art Online: Season 1: The Girl of Morning Dew (Episode 11),,Sony PS3,00:22:09,Not latest view,US (United States)
Blazias,2015-11-10 23:16:50,00:21:05,,Sword Art Online: Season 1: Crimson Killing Intent (Episode 10),,Sony PS3,00:22:09,Not latest view,US (United States)
Blazias,2015-11-10 22:41:16,00:19:56,,Sword Art Online: Season 1: The Blue-Eyed Demon (Episode 9),,Sony PS3,00:22:11,Not latest view,US (United States)
Blazias,2015-11-10 22:19:04,00:21:30,,Sword Art Online: Season 1: The Sword Dance of Black and White (Episode 8),,Sony PS3,00:22:02,Not latest view,US (United States)
Blazias,2015-11-10 22:07:33,00:01:01,,Sword Art Online: Season 1: The Temperature of the Heart (Episode 7),,Sony PS3,00:11:57,Not latest view,US (United States)
Blazias,2015-11-10 21:54:34,00:10:05,,"America's Funniest Home Videos Kids: Nincompoop Nation: Nincompoop Nation: Trampolines Versus Pinatas, Product Recall and Two Left Feet (Episode 1)",,Sony PS3,00:38:43,Not latest view,US (United States)
Blazias,2015-11-10 21:52:49,00:00:08,,The Seven Deadly Sins: Season 1: The Seven Deadly Sins (Episode 1),,Sony PS3,00:00:00,Not latest view,US (United States)
Blazias,2015-10-31 19:48:05,00:10:58,,Sword Art Online: Season 1: The Temperature of the Heart (Episode 7),,Sony PS3,00:10:58,Not latest view,US (United States)
Blazias,2015-10-31 19:24:59,00:22:26,,Sword Art Online: Season 1: Illusionary Avenger (Episode 6),,Sony PS3,00:22:26,Not latest view,US (United States)
Blazias,2015-10-31 19:02:22,00:22:12,,Sword Art Online: Season 1: Murder in the Safe Zone (Episode 5),,Sony PS3,00:22:09,Not latest view,US (United States)
Blazias,2015-10-18 07:30:42,00:19:04,,"Fairy Tail: Season 1: Fire Dragon, Monkey, and Bull (Episode 2)",,Sony PS3,00:21:50,Not latest view,US (United States)
Blazias,2015-10-18 07:08:39,00:20:45,,Fairy Tail: Season 1: The Fairy Tail (Episode 1),,Sony PS3,00:22:49,Not latest view,US (United States)
Blazias,2015-10-18 07:08:14,00:00:13,,"Fairy Tail: Season 1: Fire Dragon, Monkey, and Bull (Episode 2)",,Sony PS3,00:00:13,Not latest view,US (United States)
Blazias,2015-10-18 02:29:32,00:00:02,,Pokémon The Series: Indigo League: Season 1: Pokémon - I Choose You! (Episode 1),,Sony PS3,00:00:00,00:00:00,US (United States)
Blazias,2015-10-18 02:04:24,00:21:28,,Soul Eater: Season 1: Shape of the Soul - Enter the Ultimate Meister Stein? (Episode 5),,Sony PS3,00:21:52,Not latest view,US (United States)
Blazias,2015-10-18 01:50:31,00:13:47,,Soul Eater: Season 1: Engage the Witch Hunter! A Remedial Lesson in the Graveyard? (Episode 4),,Sony PS3,00:21:53,Not latest view,US (United States)
Blazias,2015-10-17 23:55:39,00:22:08,,Sword Art Online: Season 1: The Black Swordsman (Episode 4),,Sony PS3,00:22:08,Not latest view,US (United States)
Blazias,2015-10-17 23:21:43,00:22:24,,Sword Art Online: Season 1: The Red-Nosed Reindeer (Episode 3),,Sony PS3,00:22:15,Not latest view,US (United States)
Blazias,2015-10-17 22:50:53,00:21:49,,Sword Art Online: Season 1: Beater (Episode 2),,Sony PS3,00:22:10,Not latest view,US (United States)
Blazias,2015-10-17 22:25:09,00:22:01,,Sword Art Online: Season 1: The World of Swords (Episode 1),,Sony PS3,00:22:01,Not latest view,US (United States)
Blazias,2015-10-17 22:16:27,00:08:16,,Wakfu: Season 1: Poisonous Beauty (Episode 7),,Sony PS3,00:08:16,Not latest view,US (United States)
Blazias,2015-10-12 16:16:46,00:00:01,,Sword Art Online: Sword Art Online II: The World of Guns (Episode 1),,Sony PS3,00:23:40,Not latest view,US (United States)
Blazias,2015-10-12 15:52:34,00:22:40,,Sword Art Online: Sword Art Online II: The World of Guns (Episode 1),,Sony PS3,00:22:29,Not latest view,US (United States)
Blazias,2015-10-12 02:53:55,00:44:05,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book III : Dragon Mountain (Episode 3),,Sony PS3,00:44:05,Not latest view,US (United States)
Blazias,2015-10-12 02:10:15,00:43:35,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book II : Ush (Episode 2),,Sony PS3,00:43:35,Not latest view,US (United States)
Blazias,2015-10-12 01:25:03,00:45:01,,Wakfu: The Quest for the Six Eliatrope Dofus: Season 1: Book I : The Throne of Ice (Episode 1),,Sony PS3,00:45:01,Not latest view,US (United States)
Blazias,2015-10-10 16:45:48,00:21:23,,Wakfu: Season 1: Vampyro (Episode 6),,Sony PS3,00:22:22,Not latest view,US (United States)
Blazias,2015-10-10 16:24:41,00:21:09,,Wakfu: Season 1: The Magnificent Five (Episode 5),,Sony PS3,00:22:06,Not latest view,US (United States)
Blazias,2015-10-10 16:01:17,00:21:05,,Wakfu: Season 1: The Ugly Pageant (Episode 4),,Sony PS3,00:22:13,Not latest view,US (United States)
Blazias,2015-10-10 15:37:14,00:21:25,,Wakfu: Season 1: The Black Crow (Episode 3),,Sony PS3,00:22:22,Not latest view,US (United States)
Blazias,2015-10-10 15:14:18,00:22:27,,Wakfu: Season 1: Yugo the Eliatrope (Episode 2),,Sony PS3,00:22:24,Not latest view,US (United States)
Blazias,2015-10-10 14:24:00,00:46:37,,The Starving Games,,Sony PS3,01:14:58,01:14:58,US (United States)
Blazias,2015-10-04 17:32:39,00:24:22,,Magi: The Labyrinth of Magic: Aladdin and Alibaba (Episode 1),,Sony PS3,00:24:22,Not latest view,US (United States)
Blazias,2015-10-04 17:20:59,00:10:14,,The Starving Games,,Sony PS3,00:20:37,Not latest view,US (United States)
Blazias,2015-10-04 17:09:20,00:10:23,,The Starving Games,,Sony PS3,00:10:23,Not latest view,US (United States)
Blazias,2015-10-04 16:07:00,00:20:07,,Power Rangers Wild Force: Season 1: Lionheart (Episode 1),,Sony PS3,00:20:07,00:20:07,US (United States)
Blazias,2015-09-20 02:08:13,00:44:20,,72 Dangerous Animals: Australia: Season 1: Risky Waters (Episode 1),,Sony PS3,00:44:20,00:44:20,US (United States)
Blazias,2015-09-13 19:51:44,00:44:08,,72 Dangerous Animals: Australia: Season 1: Fast and Furious (Episode 2),,Sony PS3,00:44:42,00:44:42,US (United States)
Blazias,2015-09-13 19:07:21,00:17:07,,72 Dangerous Animals: Australia: Season 1: Risky Waters (Episode 1),,Sony PS3,00:44:18,Not latest view,US (United States)
Blazias,2015-09-13 18:45:13,00:18:49,,Johnny Test: Season 1: Johnny vs. Bling Bling Boy / Johnny Impossible (Episode 2),,Sony PS3,00:19:53,00:19:53,US (United States)
Blazias,2015-09-13 18:24:43,00:20:22,,Johnny Test: Season 1: Johnny to the Center of the Earth / Johnny X (Episode 1),,Sony PS3,00:20:25,00:20:25,US (United States)
Blazias,2015-09-13 14:58:21,00:19:49,,Naruto: Season 6: Raiga's Counterattack (Episode 21),,Sony PS3,00:21:19,00:21:19,US (United States)
Blazias,2015-09-13 14:37:01,00:21:10,,Naruto: Season 6: The Dark Creeping Clouds (Episode 20),,Sony PS3,00:21:10,00:21:10,US (United States)
Blazias,2015-09-13 14:20:59,00:15:58,,Naruto: Season 6: The Enemy of the Byakugan (Episode 19),,Sony PS3,00:21:13,00:21:13,US (United States)
Blazias,2015-09-12 22:48:27,00:10:27,,Fairy Tail: Season 1: The Fairy Tail (Episode 1),,Sony PS3,00:22:40,Not latest view,US (United States)
Blazias,2015-09-12 21:15:27,00:12:13,,Fairy Tail: Season 1: The Fairy Tail (Episode 1),,Sony PS3,00:12:13,Not latest view,US (United States)
Blazias,2015-09-12 21:15:18,00:00:02,,Fairy Tail: Season 1: Infiltrate the Everlue Mansion (Episode 3),,Sony PS3,00:00:02,Not latest view,US (United States)
Blazias,2015-09-12 21:09:21,00:05:05,,Soul Eater: Season 1: Engage the Witch Hunter! A Remedial Lesson in the Graveyard? (Episode 4),,Sony PS3,00:08:07,Not latest view,US (United States)
Blazias,2015-09-12 19:56:59,00:00:01,,Wakfu: Season 1: Yugo the Eliatrope (Episode 2),,Sony PS3,00:01:07,Not latest view,US (United States)
Blazias,2015-09-12 19:33:27,00:22:38,,Wakfu: Season 1: The Child from the Mist (Episode 1),,Sony PS3,00:22:38,Not latest view,US (United States)
Blazias,2015-09-07 23:44:48,00:05:15,,Naruto: Season 6: The Enemy of the Byakugan (Episode 19),,Chrome PC (Cadmium),00:05:15,Not latest view,US (United States)
Blazias,2015-09-07 23:40:00,00:04:36,,Naruto: Season 6: A Lesson Learned! The Iron Fist of Love! (Episode 18),,Chrome PC (Cadmium),00:21:11,00:21:11,US (United States)
Blazias,2015-09-06 18:13:49,00:29:51,,"America's Funniest Home Videos Kids: Nincompoop Nation: Nincompoop Nation: Trampolines Versus Pinatas, Product Recall and Two Left Feet (Episode 1)",,Chrome PC (Cadmium),00:28:39,Not latest view,US (United States)
Blazias,2015-09-06 18:13:32,00:00:01,,My Little Monster: Season 1: Sitting Next to Yoshida-kun (Episode 1),,Chrome PC (Cadmium),00:00:01,00:00:01,US (United States)
Blazias,2015-09-06 17:47:21,00:19:53,,Digimon: Digital Monsters: Season 2: Destiny in Doubt (Episode 34),,Chrome PC (Cadmium),00:20:16,00:20:16,US (United States)
Blazias,2015-08-30 18:45:55,00:15:57,,Naruto: Season 6: A Lesson Learned! The Iron Fist of Love! (Episode 18),,Sony PS3,00:17:25,Not latest view,US (United States)
Blazias,2015-08-30 18:26:07,00:19:40,,Naruto: Season 6: Funeral March for the Living (Episode 17),,Sony PS3,00:21:10,00:21:10,US (United States)
Blazias,2015-08-30 18:06:24,00:19:39,,"Naruto: Season 6: Blaze Away, Byakugan! This Is My Ninja Way!! (Episode 16)",,Sony PS3,00:21:09,00:21:09,US (United States)
Blazias,2015-08-30 17:43:25,00:19:40,,Naruto: Season 6: A Battle of Bugs! The Deceivers and the Deceived! (Episode 15),,Sony PS3,00:21:10,00:21:10,US (United States)
Blazias,2015-08-30 17:19:49,00:12:44,,Naruto: Season 6: What's the Difference? Don't All Insects Look Alike? (Episode 14),,Sony PS3,00:14:14,00:14:14,US (United States)
Blazias,2015-08-30 16:59:54,00:16:13,,Naruto: Season 6: The Search for the Rare Bikochu Beetle (Episode 13),,Sony PS3,00:17:43,00:17:43,US (United States)
Blazias,2015-08-30 16:40:11,00:19:39,,Naruto: Season 6: A Clash of Fate: You Can't Bring Me Down! (Episode 12),,Sony PS3,00:21:09,00:21:09,US (United States)
Blazias,2015-08-30 16:19:18,00:06:42,,Naruto: Season 6: Orochimaru's Shadow! (Episode 11),,Sony PS3,00:08:02,00:08:02,US (United States)
Blazias,2015-08-30 15:49:14,00:19:45,,Naruto: Season 6: A New Formation: Ino-Shika-Cho! (Episode 10),,Sony PS3,00:22:36,00:22:36,US (United States)
Blazias,2015-08-30 15:44:02,00:04:47,,Naruto: Season 6: A New Squad! Two People and a Dog?! (Episode 9),,Sony PS3,00:21:38,00:21:38,US (United States)
Blazias,2015-08-25 00:23:27,00:15:21,,Naruto: Season 6: A New Squad! Two People and a Dog?! (Episode 9),,Sony PS3,00:16:52,Not latest view,US (United States)
Blazias,2015-08-25 00:02:08,00:10:41,,Naruto: Season 6: Tonton! I'm Counting on You! (Episode 8),,Sony PS3,00:12:11,00:12:11,US (United States)
Blazias,2015-08-24 23:42:04,00:19:41,,Naruto: Season 6: The Three Villains from the Maximum Security Prison (Episode 7),,Sony PS3,00:21:11,00:21:11,US (United States)
Blazias,2015-08-24 23:11:44,00:19:40,,Naruto: Season 6: Sakura's Determination! (Episode 6),,Sony PS3,00:21:10,00:21:10,US (United States)
